INSTNM,STABBR,IS_PUBLIC,Affordability_Score,Access_Score,Outcomes_Score,Overall_Score
Kansas City Kansas Community College,KS,1,0.7267956162240713,0.7901680178070196,0.3686583386299713,0.6285406575536874
Schoolcraft Community College District,MI,1,0.7733886750259171,0.7374108720235071,0.3740482726263088,0.6282826065585777
Rose State College,OK,1,0.7090109572269758,0.815792416430738,0.35959586527857884,0.6281330796454309
Germanna Community College,VA,1,0.7517549688093854,0.7668613351102854,0.3654389229424859,0.6280184089540523
Lee College,TX,1,0.7883862270552747,0.7229879884985555,0.3725266721623713,0.6279669625720672
San Juan College,NM,1,0.7719167381892593,0.755241720828639,0.3566813290958162,0.6279465960379048
Midwestern State University,TX,1,0.6857943454382591,0.8341844001784128,0.36372767581855847,0.6279021404784101
Williston State College,ND,1,0.7419892816142726,0.7637118708082109,0.3776704649071894,0.6277905391098909
Pickens Technical College,CO,1,0.7769990718131429,0.7419666668385831,0.3642249990429476,0.6277302458982246
Rio Salado College,AZ,1,0.7438406678336826,0.7697498242020282,0.36927369175876956,0.6276213945981601
Wake Technical Community College,NC,1,0.7281729860816033,0.782704794510931,0.3713826747547418,0.6274201517824254
Washtenaw Community College,MI,1,0.7874375747333298,0.7298444047692987,0.36489349630559653,0.6273918252694083
City College of San Francisco,CA,1,0.6818373817531651,0.817118691919218,0.3826716076085135,0.6272092270936321
Schenectady County Community College,NY,1,0.7599211976879993,0.7527426586655988,0.3689576240153414,0.6272071601229798
City Colleges of Chicago-Harry S Truman College,IL,1,0.7474126566040249,0.7775346506384025,0.3566002143652019,0.6271825072025431
California State University-Northridge,CA,1,0.648141986532452,0.8159230715434989,0.4170506612477364,0.6270385731078957
Alaska Pacific University,AK,0,0.6041521848301628,0.8971232962406124,0.37954789030775893,0.6269411237928447
Grossmont College,CA,1,0.7532062861150723,0.7599734981828254,0.3672989676272625,0.62682625064172
Family of Faith Christian University,OK,0,0.6947233717578984,0.817851069605511,0.367837401614961,0.6268039476594568
Fayetteville Technical Community College,NC,1,0.7644002112832033,0.7720183203451577,0.3436694074814094,0.6266959797032569
Laney College,CA,1,0.6830284721523359,0.838034653513031,0.35883226798693374,0.6266317978841002
Warren County Community College,NJ,1,0.8046195306981658,0.6993628970096024,0.3758299996401474,0.6266041424493052
Colorado State University Pueblo,CO,1,0.6455081456859394,0.8631948994626036,0.370953718747128,0.6265522546318903
Pasadena City College,CA,1,0.7451976193223182,0.7569903221252746,0.377446700133081,0.6265448805268913
Atlantic Cape Community College,NJ,1,0.7477362154682546,0.7814453967097914,0.35032640951113597,0.626502673896394
Columbus State University,GA,1,0.660184589169278,0.8494453858724639,0.36986337525676044,0.6264977834328341
Oregon Health & Science University,OR,1,0.653683861655598,0.6884314390760913,0.537133634115905,0.6264163116158648
County College of Morris,NJ,1,0.7130192042948899,0.7708087189176133,0.39508495845218017,0.6263042938882277
Carolinas College of Health Sciences,NC,1,0.6551664097325821,0.7884305937219966,0.43530947365785155,0.6263021590374768
William Rainey Harper College,IL,1,0.7385613329781155,0.7512461798253296,0.38900974483513556,0.6262724192128603
Ambria College of Nursing,IL,0,0.653683861655598,0.7823335492507366,0.4427664347550159,0.6262612818871168
Austin Community College District,TX,1,0.7609976314977436,0.7422608915961637,0.3753209347790507,0.6261931526243193
College of the Redwoods,CA,1,0.7624179620885367,0.760216674036589,0.35592612298320014,0.6261869197027753
Suffolk County Community College,NY,1,0.7560610341623974,0.7279105290980694,0.3941451464009246,0.6260389032204637
Bellingham Technical College,WA,1,0.7595933354867968,0.7247295280591157,0.3937004139123841,0.6260077591527655
Western Governors University,UT,0,0.756365652233125,0.7500381574995656,0.37160563006214353,0.626003146598278
San Diego Global Knowledge University,CA,0,0.6745211311060726,0.7395464990540135,0.46357563517625977,0.6258810884454485
Western Texas College,TX,1,0.7774477153073,0.7267266796903036,0.3734497018555687,0.6258746989510574
Oklahoma State University-Oklahoma City,OK,1,0.7596919138574012,0.7477504896816175,0.37009043318426543,0.6258442789077614
Bethesda University,CA,0,0.7861768264067428,0.802618695166611,0.28854334574098095,0.6257796224381116
Covenant School of Nursing and Allied Health,TX,0,0.653683861655598,0.7487266182959396,0.4747480150944672,0.6257194983486682
Hutchinson Community College,KS,1,0.7808694799138,0.7199914609688749,0.3761404732642229,0.6256671380489659
Nicholls State University,LA,1,0.7035605413695202,0.7859695815209687,0.3874664828777984,0.6256655352560957
Kalamazoo Valley Community College,MI,1,0.7974489859799129,0.7169731869278124,0.36256913971454496,0.6256637708740901
Cuyahoga Community College District,OH,1,0.7759908222649723,0.7465899029737582,0.35427865483382665,0.625619793357519
Rowan College of South Jersey-Gloucester Campus,NJ,1,0.76466490944664,0.7408497554377069,0.37133232768056734,0.6256156641883047
Delaware Technical Community College-Terry,DE,1,0.7379261076503598,0.7684006403334853,0.37048481859863164,0.6256038555274922
Sonoma State University,CA,1,0.6210411939874767,0.8159512429022203,0.43981226612293034,0.6256015676708757
Virginia Peninsula Community College,VA,1,0.7454885481126254,0.7701431743985105,0.3608293685958517,0.6254870303689959
Farmingdale State College,NY,1,0.6745290352037503,0.7297772197150383,0.4718006874927376,0.6253689808038421
Johnson County Community College,KS,1,0.7270576421160866,0.7664665024114579,0.3815024366637968,0.6250088603971138
Massasoit Community College,MA,1,0.7416937042554336,0.7497463250166218,0.3835275078694783,0.6249891790471779
South Piedmont Community College,NC,1,0.7689647105228732,0.7470162574325097,0.35890499153851896,0.6249619864979673
Woodland Community College,CA,1,0.764782638557402,0.7434863522235177,0.36655215269367547,0.6249403811581984
Craven Community College,NC,1,0.7721315425285702,0.7521656899993849,0.35029843891437246,0.6248652238141091
Community College of Aurora,CO,1,0.686998815930773,0.8080810818824254,0.3792787742210939,0.6247862240114308
Delaware County Community College,PA,1,0.7251932776587067,0.7673677410639612,0.3815136249025022,0.6246915478750567
Western Oklahoma State College,OK,1,0.7264853195643022,0.7857688751666925,0.3615342276342933,0.6245961407884293
Mount Angel Seminary,OR,0,0.6166133761228046,0.8418193709212023,0.41520420870420677,0.6245456519160711
Macomb Community College,MI,1,0.7835243601987562,0.7177002366633383,0.37089878343073224,0.6240411267642756
Concorde Career Institute-Tampa,FL,0,0.653683861655598,0.8623005809417413,0.35605199066863613,0.6240121444219918
Columbia-Greene Community College,NY,1,0.7515925997083551,0.741400275747232,0.37885641820996424,0.6239497645551838
Montclair State University,NJ,1,0.6069144481887185,0.8208537809249676,0.4439717264416534,0.6239133185184466
Arizona State University Campus Immersion,AZ,1,0.5411703038203466,0.8611260590020464,0.46904257688802065,0.6237796465701378
Oral Roberts University,OK,0,0.5100943876004129,0.9512904549842329,0.40991582261008663,0.6237668883982441
Santa Fe College,FL,1,0.7376096033667449,0.7625599699440828,0.3709966805194047,0.6237220846100775
Eastern Shore Community College,VA,1,0.7567069555746427,0.7692165107288287,0.34522736972113954,0.623716945341537
University of Maryland Global Campus,MD,1,0.6940555856110332,0.8255132198956624,0.3511304512643288,0.6235664189236748
Mt Hood Community College,OR,1,0.7438726531901613,0.7569183476273671,0.36958136832316874,0.6234574563802323
Valencia College,FL,1,0.719045004166226,0.7831696379346409,0.3680961296350238,0.6234369239119636
Barton County Community College,KS,1,0.7464552356108736,0.756150933496831,0.3676318177287488,0.6234126622788178
College of Lake County,IL,1,0.7470091325761707,0.7469055620213849,0.3760118085191104,0.6233088343722221
Denver College of Nursing-Houston,TX,0,0.653683861655598,0.7324884434793639,0.4833769441960245,0.6231830831103288
Pratt Community College,KS,1,0.7608051177429871,0.7089058673464613,0.3996973098584907,0.6231360983159796
Cowley County Community College,KS,1,0.7750583679723222,0.7342207865684774,0.3600657713042066,0.6231149752816687
Amarillo College,TX,1,0.792983609773664,0.7062306668414788,0.3700764478858837,0.6230969081670089
Dutchess Community College,NY,1,0.7278493159269773,0.7639070268669588,0.37742432365567014,0.6230602221498688
Piedmont Virginia Community College,VA,1,0.7506319705532838,0.749837780201337,0.36853806506388803,0.6230026052728362
Lamar State College-Port Arthur,TX,1,0.7729953289074201,0.7374020990033539,0.3583791443193641,0.6229255240767126
Central Carolina Community College,NC,1,0.7814901947727121,0.7388537541617247,0.3483237147828653,0.6228892212391007
Portland Community College,OR,1,0.7163512135211877,0.7728754853341562,0.3792787742210939,0.6228351576921459
Alaska Career College,AK,0,0.653683861655598,0.8637862178906954,0.35096134205766877,0.6228104738679874
Central New Mexico Community College,NM,1,0.7761368675192408,0.7343907465946271,0.3576770823405988,0.6227348988181556
California State University-Monterey Bay,CA,1,0.6177246588838825,0.8146600422128747,0.4355970437770399,0.622660581624599
UCNJ Union College of Union County NJ,NJ,1,0.747672491681461,0.7493056497253511,0.3708959863710559,0.6226247092592893
Community College of Rhode Island,RI,1,0.7433389030975401,0.7505693878407689,0.3738720578666984,0.6225934496016691
Chandler-Gilbert Community College,AZ,1,0.7158442519373107,0.7542724790681854,0.39751280625125696,0.6225431790855843
Iowa Central Community College,IA,1,0.7454122464500899,0.7499946294595545,0.37215746028509233,0.6225214453982456
West Georgia Technical College,GA,1,0.8083670274335603,0.7051101811078063,0.35378916939046434,0.622422125977277
Western Nebraska Community College,NE,1,0.7910129532587685,0.713116580426298,0.3628796133386204,0.622336382341229
South Florida State College,FL,1,0.7717976749316415,0.7283197892635189,0.36640670559050503,0.6221747232618885
Lincoln University,CA,0,0.683083622012518,0.6827674710867053,0.5004786420162588,0.6221099117051607
Pasco-Hernando State College,FL,1,0.7537219254015582,0.7457451779457775,0.36616336139866207,0.6218768215819993
Spokane Community College,WA,1,0.7662449158585959,0.7272408460342894,0.37198404258515827,0.621823268159348
Florida SouthWestern State College,FL,1,0.7140665595509919,0.7750982732510739,0.37600341734008147,0.6217227500473824
Delta State University,MS,1,0.7060558219094799,0.7930756814139353,0.3659959130585796,0.6217091387939983
Kilgore College,TX,1,0.7559787740431911,0.7482402700309765,0.3607706303426482,0.6216632248056052
Worcester State University,MA,1,0.6613500121519882,0.774158640341426,0.4294357467108597,0.6216481330680913
New Mexico Junior College,NM,1,0.8371824499747649,0.6771912225413952,0.35030403303372515,0.621559235183295
Andrews University,MI,0,0.5245856861169413,0.9053501212491558,0.43459039741361694,0.6215087349265713
San Diego City College,CA,1,0.7444511515153815,0.7572744922929031,0.3622474778517641,0.6213243738866829
Texas Tech University Health Sciences Center,TX,1,0.653683861655598,0.697103958566718,0.5128551561251373,0.6212143254491511
Concorde Career College-North Hollywood,CA,0,0.653683861655598,0.813900586411634,0.395949249892174,0.6211778993198019
University of North Carolina at Charlotte,NC,1,0.6212335256383651,0.7890238700560035,0.4532654847482496,0.6211742934808727
MGH Institute of Health Professions,MA,0,0.653683861655598,0.7113144293564313,0.4982600987339133,0.6210861299153142
City Vision University,MO,0,0.7806671646208418,0.8014342119686524,0.2810158019854628,0.6210390595249856
Saint Anthony College of Nursing,IL,0,0.623462641363602,0.7676828637486,0.47190899952296606,0.6210181682117226
City Colleges of Chicago-Harold Washington College,IL,1,0.7571941069586474,0.7489547103554552,0.3567316761699906,0.6209601644946977
Trident Technical College,SC,1,0.7746431332359629,0.7264656427544401,0.36154821293267514,0.6208856629743593
Pensacola State College,FL,1,0.7869392950603236,0.7183773549377795,0.3573134645826726,0.6208767048602585
William Paterson University of New Jersey,NJ,1,0.6028903464050887,0.8526372604445914,0.40661568044960605,0.620714429099762
Springfield Technical Community College,MA,1,0.7366375162390546,0.7674878537877785,0.3579483971292053,0.6206912557186794
Jefferson Community and Technical College,KY,1,0.7685776152027164,0.7321210884230978,0.361318854039214,0.6206725192216761
Arizona College of Nursing-Tempe,AZ,0,0.5888615724167333,0.9165402902378714,0.3566119433210747,0.6206712686585597
Nevada State University,NV,1,0.6226555937957147,0.8289946750730659,0.4103082686093045,0.6206528458260283
Cossatot Community College of the University of Arkansas,AR,1,0.7934012571709154,0.719489630847949,0.34902297970195423,0.6206379559069395
Union Adventist University,NE,0,0.5565766872596819,0.8789169357014475,0.4262699891675812,0.6205878707095702
Tidewater Community College,VA,1,0.7223531482612584,0.7770579333384101,0.36181673066160525,0.620409270753758
Joliet Junior College,IL,1,0.7648905239910108,0.7214945593484865,0.37451538159226017,0.6203001549772525
California State University-San Bernardino,CA,1,0.6673689501220065,0.7613660899933765,0.4319392760346362,0.6202247720500065
Pennsylvania State University-Penn State Brandywine,PA,1,0.5829425034569395,0.8564102091293965,0.4213162352310316,0.6202229826057892
P C Age-Jersey City,NJ,0,0.653683861655598,0.80014345922513,0.40649696193171136,0.6201080942708131
Southern California University of Health Sciences,CA,0,0.5832804283618176,0.824844027064625,0.4521617582078948,0.6200954045447792
Sierra College,CA,1,0.7450782273015044,0.7339458997421112,0.38124231011389564,0.6200888123858371
Triton College,IL,1,0.735351533503892,0.7534945921527488,0.37126799530801124,0.6200380403215506
Porter & Chester Institute,CT,0,0.6674759739682061,0.8212963759250125,0.3708764069533214,0.6198829189488467
Riverland Community College,MN,1,0.762601061501729,0.7158828148798556,0.381110848309107,0.6198649082302305
McLennan Community College,TX,1,0.7689889909076718,0.7264896500203265,0.3640935372381588,0.6198573927220524
Southern Illinois University-Edwardsville,IL,1,0.6738491982103616,0.7844758865442993,0.4009102148637774,0.6197450998728128
Montgomery County Community College,PA,1,0.7018954132679428,0.7736013211641619,0.3835191166904492,0.6196719503741847
Galveston College,TX,1,0.7570731669807433,0.7429224997874968,0.3586952120627923,0.6195636262770109
Lassen Community College,CA,1,0.719451458684999,0.7838158537479591,0.35522965512378757,0.619498989185582
Tallahassee Community College,FL,1,0.7535744086150831,0.745231720089907,0.3596126476366369,0.619472925447209
Chaminade University of Honolulu,HI,0,0.5383078645395829,0.9235200757992486,0.39645300206429224,0.6194269808010412
Martinsburg College,WV,0,0.653683861655598,0.8367561700368794,0.367837401614961,0.6194258111024795
Fulton-Montgomery Community College,NY,1,0.7629341991538867,0.7299897442585925,0.3651340434377631,0.6193526622834141
College of Biblical Studies-Houston,TX,0,0.70723548093564,0.7863520123220133,0.3643648520267653,0.6193174484281395
Saint Louis Community College,MO,1,0.7756114434032702,0.7289474850902076,0.3533584222003056,0.6193057835645944
